date,death,pm10,tempf,season
6/6/2003,15,,65,Spring
6/7/2003,14,,66,Spring
6/8/2003,15,,64,Spring
6/9/2003,15,-9.1983252,70,Spring
6/10/2003,17,,69,Spring
6/11/2003,14,,74,Spring
6/12/2003,19,,77,Spring
6/13/2003,17,,77,Spring
6/14/2003,10,,78,Spring
6/15/2003,10,-3.7986526,72,Spring
6/16/2003,13,,67,Spring
6/17/2003,13,,62,Spring
6/18/2003,13,,68,Spring
6/19/2003,17,,73,Spring
6/20/2003,12,,65,Spring
6/21/2003,22,-6.2189536,64,Spring
6/22/2003,10,,68,Spring
6/23/2003,14,,74,Spring
6/24/2003,8,,77,Spring
6/25/2003,23,,78,Spring
6/26/2003,21,,83,Spring
6/27/2003,9,57.793674,79,Spring
6/28/2003,17,,73,Spring
6/29/2003,13,,77,Spring
6/30/2003,24,,81,Spring
7/1/2003,11,,75,Summer
7/2/2003,12,,71,Summer
7/3/2003,15,3.9736385,72,Summer
7/4/2003,14,,79,Summer
7/5/2003,14,,81,Summer
7/6/2003,10,,81,Summer
7/7/2003,6,,79,Summer
7/8/2003,22,,79,Summer
7/9/2003,22,15.278514,82,Summer
7/10/2003,15,,73,Summer
7/11/2003,19,,77,Summer
7/12/2003,18,,73,Summer
7/13/2003,14,,73,Summer
7/14/2003,25,,73,Summer
7/15/2003,17,-10.683891,73,Summer
7/16/2003,29,,80,Summer
7/17/2003,15,,74,Summer
7/18/2003,10,,74,Summer
7/19/2003,15,,74,Summer
7/20/2003,16,,72,Summer
7/21/2003,17,3.5030792,81,Summer
7/22/2003,13,,79,Summer
7/23/2003,16,,75,Summer
7/24/2003,13,,74,Summer
7/25/2003,18,,74,Summer
7/26/2003,15,,77,Summer
7/27/2003,10,7.2638335,81,Summer
7/28/2003,17,,75,Summer
7/29/2003,13,,74,Summer
7/30/2003,17,,71,Summer
7/31/2003,13,,75,Summer
8/1/2003,19,,77,Summer
8/2/2003,16,7.2977471,79,Summer
8/3/2003,9,,80,Summer
8/4/2003,12,,78,Summer
8/5/2003,19,,76,Summer
8/6/2003,11,,74,Summer
8/7/2003,13,,73,Summer
8/8/2003,16,7.2886467,77,Summer
8/9/2003,14,,76,Summer
8/10/2003,14,,77,Summer
8/11/2003,13,,76,Summer
8/12/2003,13,,77,Summer
8/13/2003,16,,80,Summer
8/14/2003,18,22.8976,80,Summer
8/15/2003,15,,81,Summer
8/16/2003,18,,78,Summer
8/17/2003,13,,76,Summer
8/18/2003,14,,76,Summer
8/19/2003,12,,74,Summer
8/20/2003,12,17.643167,76,Summer
8/21/2003,18,,80,Summer
8/22/2003,14,,81,Summer
8/23/2003,10,,73,Summer
8/24/2003,13,,66,Summer
8/25/2003,13,,72,Summer
8/26/2003,20,7.6023574,77,Summer
8/27/2003,11,,76,Summer
8/28/2003,17,,75,Summer
8/29/2003,17,,80,Summer
8/30/2003,15,,81,Summer
8/31/2003,17,,71,Summer
9/1/2003,16,-10.270782,77,Summer
9/2/2003,17,,76,Summer
9/3/2003,12,,73,Summer
9/4/2003,12,,72,Summer
9/5/2003,13,,67,Summer
9/6/2003,16,,65,Summer
9/7/2003,14,-8.2686396,68,Summer
9/8/2003,14,,69,Summer
9/9/2003,11,,69,Summer
9/10/2003,15,,65,Summer
9/11/2003,16,,66,Summer
9/12/2003,12,,64,Summer
9/13/2003,16,-9.9650002,72,Summer
9/14/2003,8,,72,Summer
9/15/2003,21,,71,Summer
9/16/2003,23,,67,Summer
9/17/2003,9,,65,Summer
9/18/2003,16,,70,Summer
9/19/2003,17,-9.6453753,71,Summer
9/20/2003,18,,71,Summer
9/21/2003,15,,69,Summer
9/22/2003,20,,71,Summer
9/23/2003,17,,66,Summer
9/24/2003,21,,62,Summer
9/25/2003,8,14.243319,70,Summer
9/26/2003,9,,71,Summer
9/27/2003,12,,72,Summer
9/28/2003,14,,64,Summer
9/29/2003,15,,56,Summer
9/30/2003,6,,55,Summer
10/1/2003,18,-4.5672603,54,Autumn
10/2/2003,17,,50,Autumn
10/3/2003,18,,50,Autumn
10/4/2003,23,,58,Autumn
10/5/2003,16,,55,Autumn
10/6/2003,14,,58,Autumn
10/7/2003,21,-4.5044069,60,Autumn
10/8/2003,18,,63,Autumn
10/9/2003,13,,65,Autumn
10/10/2003,16,,61,Autumn
10/11/2003,11,,66,Autumn
10/12/2003,15,,64,Autumn
10/13/2003,21,-1.0383022,62,Autumn
10/14/2003,12,,57,Autumn
10/15/2003,16,,55,Autumn
10/16/2003,17,,57,Autumn
10/17/2003,17,,53,Autumn
10/18/2003,12,,50,Autumn
10/19/2003,12,-11.334693,55,Autumn
10/20/2003,13,,53,Autumn
10/21/2003,13,,62,Autumn
10/22/2003,18,,52,Autumn
10/23/2003,11,,42,Autumn
10/24/2003,16,,43,Autumn
10/25/2003,10,-3.995333,48,Autumn
10/26/2003,21,,66,Autumn
10/27/2003,13,,54,Autumn
10/28/2003,23,,46,Autumn
10/29/2003,26,,48,Autumn
10/30/2003,18,,51,Autumn
10/31/2003,21,1.2853696,56,Autumn
11/1/2003,18,,64,Autumn
11/2/2003,19,,65,Autumn
11/3/2003,21,,67,Autumn
11/4/2003,15,,65,Autumn
11/5/2003,15,,71,Autumn
11/6/2003,20,-6.1386542,64,Autumn
11/7/2003,18,,54,Autumn
11/8/2003,14,,44,Autumn
11/9/2003,15,,35,Autumn
11/10/2003,12,,38,Autumn
11/11/2003,15,,45,Autumn
11/12/2003,15,8.1903648,56,Autumn
11/13/2003,18,,50,Autumn
11/14/2003,16,,42,Autumn
11/15/2003,27,,48,Autumn
11/16/2003,12,,48,Autumn
11/17/2003,11,,52,Autumn
11/18/2003,18,7.7816834,46,Autumn
11/19/2003,13,,60,Autumn
11/20/2003,9,,47,Autumn
11/21/2003,13,,53,Autumn
11/22/2003,10,,52,Autumn
11/23/2003,20,,47,Autumn
11/24/2003,15,0.35688925,54,Autumn
11/25/2003,20,,38,Autumn
11/26/2003,17,,40,Autumn
11/27/2003,17,,45,Autumn
11/28/2003,16,,52,Autumn
11/29/2003,12,,40,Autumn
11/30/2003,17,-17.958439,42,Autumn
12/1/2003,18,,44,Autumn
12/2/2003,13,,35,Autumn
12/3/2003,30,,29,Autumn
12/4/2003,22,,31,Autumn
12/5/2003,19,,33,Autumn
12/6/2003,14,-15.461062,31,Autumn
12/7/2003,21,,29,Autumn
12/8/2003,16,,29,Autumn
12/9/2003,21,,33,Autumn
12/10/2003,14,,44,Autumn
12/11/2003,23,,47,Autumn
12/12/2003,23,-17.560835,34,Autumn
12/13/2003,24,,31,Autumn
12/14/2003,26,,34,Autumn
12/15/2003,26,,34,Autumn
12/16/2003,27,,40,Autumn
12/17/2003,17,,40,Autumn
12/18/2003,23,-12.346293,31,Autumn
12/19/2003,24,,31,Autumn
12/20/2003,16,,33,Autumn
12/21/2003,19,,34,Autumn
12/22/2003,23,,41,Autumn
12/23/2003,23,,51,Autumn
12/24/2003,19,2.2631035,43,Autumn
12/25/2003,10,,35,Autumn
12/26/2003,25,,36,Autumn
12/27/2003,19,,40,Autumn
12/28/2003,18,,38,Autumn
12/29/2003,21,,42,Autumn
12/30/2003,16,15.741897,43,Autumn
12/31/2003,12,,38,Autumn
1/1/2004,24,,39,Winter
1/2/2004,18,,45,Winter
1/3/2004,23,,49,Winter
1/4/2004,23,,53,Winter
1/5/2004,20,5.885776,44,Winter
1/6/2004,16,,37,Winter
1/7/2004,20,,24,Winter
1/8/2004,18,,28,Winter
1/9/2004,21,,24,Winter
1/10/2004,10,,13,Winter
1/11/2004,20,-11.617586,19,Winter
1/12/2004,20,,38,Winter
1/13/2004,25,,40,Winter
1/14/2004,20,,26,Winter
1/15/2004,19,,24,Winter
1/16/2004,14,,20,Winter
1/17/2004,14,9.4490061,25,Winter
1/18/2004,17,,32,Winter
1/19/2004,23,,25,Winter
1/20/2004,25,,24,Winter
1/21/2004,24,,22,Winter
1/22/2004,22,,31,Winter
1/23/2004,16,5.562273,19,Winter
1/24/2004,19,,22,Winter
1/25/2004,14,,14,Winter
1/26/2004,19,,19,Winter
1/27/2004,10,,25,Winter
1/28/2004,13,,23,Winter
1/29/2004,13,-8.9255171,23,Winter
1/30/2004,15,,22,Winter
1/31/2004,8,,18,Winter
2/1/2004,14,,21,Winter
2/2/2004,16,,23,Winter
2/3/2004,21,,31,Winter
2/4/2004,26,-10.570086,32,Winter
2/5/2004,12,,28,Winter
2/6/2004,21,,33,Winter
2/7/2004,13,,37,Winter
2/8/2004,18,,27,Winter
2/9/2004,19,,32,Winter
2/10/2004,12,3.8241379,41,Winter
2/11/2004,10,,35,Winter
2/12/2004,21,,37,Winter
2/13/2004,20,,37,Winter
2/14/2004,17,,38,Winter
2/15/2004,16,,30,Winter
2/16/2004,11,-9.4649134,26,Winter
2/17/2004,19,,28,Winter
2/18/2004,19,,36,Winter
2/19/2004,15,,44,Winter
2/20/2004,21,,43,Winter
2/21/2004,16,,45,Winter
2/22/2004,10,19.161369,39,Winter
2/23/2004,14,,37,Winter
2/24/2004,16,,38,Winter
2/25/2004,18,,36,Winter
2/26/2004,13,,35,Winter
2/27/2004,17,,41,Winter
2/28/2004,13,-4.8186879,43,Winter
2/29/2004,19,,46,Winter
3/1/2004,13,,46,Winter
3/2/2004,17,,58,Winter
3/3/2004,14,,54,Winter
3/4/2004,8,,53,Winter
3/5/2004,8,10.056638,60,Winter
3/6/2004,14,,59,Winter
3/7/2004,12,,47,Winter
3/8/2004,14,,39,Winter
3/9/2004,10,,36,Winter
3/10/2004,20,,39,Winter
3/11/2004,15,-4.015254,42,Winter
3/12/2004,23,,40,Winter
3/13/2004,13,,37,Winter
3/14/2004,14,,39,Winter
3/15/2004,21,,52,Winter
3/16/2004,14,,42,Winter
3/17/2004,13,-14.169492,37,Winter
3/18/2004,20,,39,Winter
3/19/2004,19,,39,Winter
3/20/2004,17,,44,Winter
3/21/2004,14,,46,Winter
3/22/2004,12,,33,Winter
3/23/2004,13,-0.67838538,35,Winter
3/24/2004,24,,44,Winter
3/25/2004,15,,57,Winter
3/26/2004,11,,62,Winter
3/27/2004,16,,61,Winter
3/28/2004,13,,53,Winter
3/29/2004,13,-14.659266,42,Winter
3/30/2004,25,,41,Winter
3/31/2004,14,,46,Winter
4/1/2004,15,,46,Spring
4/2/2004,10,,45,Spring
4/3/2004,15,,48,Spring
4/4/2004,15,-8.4758997,41,Spring
4/5/2004,14,,39,Spring
4/6/2004,15,,44,Spring
4/7/2004,19,,61,Spring
4/8/2004,20,,50,Spring
4/9/2004,11,,53,Spring
4/10/2004,16,1.0423357,50,Spring
4/11/2004,15,,47,Spring
4/12/2004,17,,45,Spring
4/13/2004,18,,48,Spring
4/14/2004,13,,49,Spring
4/15/2004,13,,54,Spring
4/16/2004,16,-11.733603,50,Spring
4/17/2004,19,,60,Spring
4/18/2004,9,,69,Spring
4/19/2004,16,,72,Spring
4/20/2004,17,,69,Spring
4/21/2004,20,,64,Spring
4/22/2004,15,1.4389831,69,Spring
4/23/2004,13,,69,Spring
4/24/2004,18,,62,Spring
4/25/2004,20,,58,Spring
4/26/2004,23,,60,Spring
4/27/2004,7,,54,Spring
4/28/2004,18,-7.3850417,50,Spring
4/29/2004,17,,61,Spring
4/30/2004,8,,63,Spring
5/1/2004,15,,68,Spring
5/2/2004,18,,69,Spring
5/3/2004,21,,51,Spring
5/4/2004,11,-13.910635,51,Spring
5/5/2004,13,,59,Spring
5/6/2004,16,,60,Spring
5/7/2004,17,,69,Spring
5/8/2004,15,,58,Spring
5/9/2004,19,,67,Spring
5/10/2004,20,10.934478,74,Spring
5/11/2004,15,,78,Spring
5/12/2004,21,,76,Spring
5/13/2004,14,,76,Spring
5/14/2004,16,,76,Spring
5/15/2004,13,,76,Spring
5/16/2004,12,22.707052,73,Spring
5/17/2004,18,,74,Spring
5/18/2004,14,,73,Spring
5/19/2004,14,,70,Spring
5/20/2004,14,,69,Spring
5/21/2004,16,,74,Spring
5/22/2004,13,7.8313394,75,Spring
5/23/2004,12,,80,Spring
5/24/2004,13,,81,Spring
5/25/2004,13,,78,Spring
5/26/2004,13,,74,Spring
5/27/2004,17,,73,Spring
5/28/2004,15,5.4620738,73,Spring
5/29/2004,20,,64,Spring
5/30/2004,15,,63,Spring
5/31/2004,21,,67,Spring
6/1/2004,14,,70,Spring
6/2/2004,9,,69,Spring
6/3/2004,10,-3.9211819,68,Spring
6/4/2004,17,,63,Spring
6/5/2004,14,,59,Spring
6/6/2004,12,,63,Spring
6/7/2004,11,,68,Spring
6/8/2004,15,,73,Spring
6/9/2004,7,18.161375,79,Spring
6/10/2004,11,,80,Spring
6/11/2004,10,,65,Spring
6/12/2004,15,,64,Spring
6/13/2004,9,,63,Spring
6/14/2004,18,,77,Spring
6/15/2004,14,7.8912501,81,Spring
6/16/2004,15,,78,Spring
6/17/2004,21,,81,Spring
6/18/2004,17,,80,Spring
6/19/2004,14,,74,Spring
6/20/2004,15,,66,Spring
6/21/2004,11,-13.121764,66,Spring
6/22/2004,13,,77,Spring
6/23/2004,16,,71,Spring
6/24/2004,20,,73,Spring
6/25/2004,17,,76,Spring
6/26/2004,10,,71,Spring
6/27/2004,13,-1.2928475,67,Spring
6/28/2004,12,,71,Spring
6/29/2004,10,,70,Spring
6/30/2004,16,,71,Spring
7/1/2004,13,,75,Summer
7/2/2004,19,,79,Summer
7/3/2004,18,20.958086,76,Summer
7/4/2004,18,,74,Summer
7/5/2004,15,,82,Summer
7/6/2004,15,,79,Summer
7/7/2004,16,,79,Summer
7/8/2004,17,,77,Summer
7/9/2004,15,-2.019393,75,Summer
7/10/2004,10,,74,Summer
7/11/2004,12,,76,Summer
7/12/2004,14,,79,Summer
7/13/2004,14,,78,Summer
7/14/2004,15,,79,Summer
7/15/2004,14,1.6490909,73,Summer
7/16/2004,10,,75,Summer
7/17/2004,18,,75,Summer
7/18/2004,13,,71,Summer
7/19/2004,21,,75,Summer
7/20/2004,18,,76,Summer
7/21/2004,18,17.470896,78,Summer
7/22/2004,16,,79,Summer
7/23/2004,17,,77,Summer
7/24/2004,16,,74,Summer
7/25/2004,20,,71,Summer
7/26/2004,23,,73,Summer
7/27/2004,11,-8.3804951,78,Summer
7/28/2004,10,,77,Summer
7/29/2004,22,,75,Summer
7/30/2004,14,,80,Summer
7/31/2004,14,,81,Summer
8/1/2004,12,,78,Summer
8/2/2004,21,-5.0398722,80,Summer
8/3/2004,18,,79,Summer
8/4/2004,17,,80,Summer
8/5/2004,16,,73,Summer
8/6/2004,12,,64,Summer
8/7/2004,17,,64,Summer
8/8/2004,13,-9.7598429,68,Summer
8/9/2004,15,,72,Summer
8/10/2004,17,,76,Summer
8/11/2004,13,,78,Summer
8/12/2004,14,,75,Summer
8/13/2004,20,,74,Summer
8/14/2004,8,-8.6425171,68,Summer
8/15/2004,14,,71,Summer
8/16/2004,9,,74,Summer
8/17/2004,17,,71,Summer
8/18/2004,15,,75,Summer
8/19/2004,7,,79,Summer
8/20/2004,18,14.723932,80,Summer
8/21/2004,12,,71,Summer
8/22/2004,7,,68,Summer
8/23/2004,15,,74,Summer
8/24/2004,11,,74,Summer
8/25/2004,16,,76,Summer
8/26/2004,9,13.296621,77,Summer
8/27/2004,9,,78,Summer
8/28/2004,19,,80,Summer
8/29/2004,10,,79,Summer
8/30/2004,8,,78,Summer
8/31/2004,14,,74,Summer
9/1/2004,13,-1.0257452,73,Summer
9/2/2004,2,,72,Summer
9/3/2004,10,,72,Summer
9/4/2004,18,,75,Summer
9/5/2004,6,,72,Summer
9/6/2004,8,,70,Summer
9/7/2004,18,-6.087152,74,Summer
9/8/2004,15,,75,Summer
9/9/2004,14,,74,Summer
9/10/2004,16,,72,Summer
9/11/2004,20,,69,Summer
9/12/2004,14,,71,Summer
9/13/2004,7,-6.5537195,72,Summer
9/14/2004,14,,71,Summer
9/15/2004,17,,66,Summer
9/16/2004,12,,73,Summer
9/17/2004,15,,75,Summer
9/18/2004,19,,66,Summer
9/19/2004,11,-20.355932,58,Summer
9/20/2004,18,,59,Summer
9/21/2004,14,,66,Summer
9/22/2004,18,,70,Summer
9/23/2004,12,,72,Summer
9/24/2004,13,,70,Summer
9/25/2004,13,4.5940909,67,Summer
9/26/2004,17,,65,Summer
9/27/2004,8,,66,Summer
9/28/2004,13,,71,Summer
9/29/2004,12,,68,Summer
9/30/2004,14,,64,Summer
10/1/2004,18,0.69968611,63,Autumn
10/2/2004,14,,67,Autumn
10/3/2004,12,,62,Autumn
10/4/2004,14,,64,Autumn
10/5/2004,17,,53,Autumn
10/6/2004,12,,52,Autumn
10/7/2004,19,5.5206528,59,Autumn
10/8/2004,16,,62,Autumn
10/9/2004,20,,61,Autumn
10/10/2004,13,,61,Autumn
10/11/2004,18,,54,Autumn
10/12/2004,15,,52,Autumn
10/13/2004,9,-2.8034699,50,Autumn
10/14/2004,12,,59,Autumn
10/15/2004,14,,56,Autumn
10/16/2004,16,,53,Autumn
10/17/2004,13,,51,Autumn
10/18/2004,14,,47,Autumn
10/19/2004,12,-2.3616726,55,Autumn
10/20/2004,18,,52,Autumn
10/21/2004,9,,52,Autumn
10/22/2004,11,,49,Autumn
10/23/2004,14,,49,Autumn
10/24/2004,13,,46,Autumn
10/25/2004,15,-9.3488855,52,Autumn
10/26/2004,17,,54,Autumn
10/27/2004,19,,55,Autumn
10/28/2004,13,,54,Autumn
10/29/2004,12,,55,Autumn
10/30/2004,16,,63,Autumn
10/31/2004,18,14.485672,64,Autumn
11/1/2004,19,,55,Autumn
11/2/2004,15,,59,Autumn
11/3/2004,16,,57,Autumn
11/4/2004,15,,46,Autumn
11/5/2004,9,,47,Autumn
11/6/2004,12,-8.9932671,49,Autumn
11/7/2004,14,,54,Autumn
11/8/2004,17,,46,Autumn
11/9/2004,11,,40,Autumn
11/10/2004,12,,39,Autumn
11/11/2004,12,,48,Autumn
11/12/2004,20,5.41188,46,Autumn
11/13/2004,14,,42,Autumn
11/14/2004,14,,42,Autumn
11/15/2004,15,,46,Autumn
11/16/2004,16,,48,Autumn
11/17/2004,17,,49,Autumn
11/18/2004,13,13.213732,56,Autumn
11/19/2004,14,,53,Autumn
11/20/2004,15,,56,Autumn
11/21/2004,21,,57,Autumn
11/22/2004,16,,53,Autumn
11/23/2004,17,,51,Autumn
11/24/2004,14,7.2677808,57,Autumn
11/25/2004,13,,52,Autumn
11/26/2004,17,,39,Autumn
11/27/2004,9,,43,Autumn
11/28/2004,17,,47,Autumn
11/29/2004,11,,42,Autumn
11/30/2004,17,-11.89322,44,Autumn
12/1/2004,15,,47,Autumn
12/2/2004,14,,40,Autumn
12/3/2004,22,,39,Autumn
12/4/2004,15,,36,Autumn
12/5/2004,18,,45,Autumn
12/6/2004,17,-1.0728971,45,Autumn
12/7/2004,12,,54,Autumn
12/8/2004,15,,50,Autumn
12/9/2004,18,,42,Autumn
12/10/2004,20,,51,Autumn
12/11/2004,19,,46,Autumn
12/12/2004,12,-16.979021,44,Autumn
12/13/2004,14,,41,Autumn
12/14/2004,11,,34,Autumn
12/15/2004,10,,30,Autumn
12/16/2004,20,,33,Autumn
12/17/2004,18,,39,Autumn
12/18/2004,20,13.151667,35,Autumn
12/19/2004,11,,30,Autumn
12/20/2004,16,,16,Autumn
12/21/2004,17,,28,Autumn
12/22/2004,13,,43,Autumn
12/23/2004,21,,46,Autumn
12/24/2004,18,-14.193584,28,Autumn
12/25/2004,14,,24,Autumn
12/26/2004,13,,26,Autumn
12/27/2004,19,,25,Autumn
12/28/2004,14,,25,Autumn
12/29/2004,13,,41,Autumn
12/30/2004,21,12.406859,38,Autumn
12/31/2004,20,,49,Autumn
1/1/2005,23,,54,Winter
1/2/2005,12,,42,Winter
1/3/2005,14,,52,Winter
1/4/2005,18,,56,Winter
1/5/2005,22,-6.3699999,43,Winter
1/6/2005,16,,40,Winter
1/7/2005,14,,43,Winter
1/8/2005,15,,45,Winter
1/9/2005,13,,36,Winter
1/10/2005,17,,41,Winter
1/11/2005,19,4.2483335,40,Winter
1/12/2005,15,,44,Winter
1/13/2005,18,,57,Winter
1/14/2005,12,,51,Winter
1/15/2005,21,,32,Winter
1/16/2005,18,,33,Winter
1/17/2005,14,-7.2835121,22,Winter
1/18/2005,20,,18,Winter
1/19/2005,14,,19,Winter
1/20/2005,18,,28,Winter
1/21/2005,19,,22,Winter
1/22/2005,18,,17,Winter
1/23/2005,20,-3.8800125,18,Winter
1/24/2005,28,,18,Winter
1/25/2005,21,,27,Winter
1/26/2005,19,,38,Winter
1/27/2005,21,,22,Winter
1/28/2005,23,,20,Winter
1/29/2005,20,-6.7496223,23,Winter
1/30/2005,18,,32,Winter
1/31/2005,12,,30,Winter
2/1/2005,14,,27,Winter
2/2/2005,25,,28,Winter
2/3/2005,21,,32,Winter
2/4/2005,17,12.707908,40,Winter
2/5/2005,21,,43,Winter
2/6/2005,25,,39,Winter
2/7/2005,22,,41,Winter
2/8/2005,22,,47,Winter
2/9/2005,22,,49,Winter
2/10/2005,14,32.596722,39,Winter
2/11/2005,22,,34,Winter
2/12/2005,20,,39,Winter
2/13/2005,25,,38,Winter
2/14/2005,16,,42,Winter
2/15/2005,22,,49,Winter
2/16/2005,11,-3.3696721,49,Winter
2/17/2005,14,,37,Winter
2/18/2005,13,,26,Winter
2/19/2005,23,,26,Winter
2/20/2005,15,,32,Winter
2/21/2005,18,,41,Winter
2/22/2005,9,8.2790985,43,Winter
2/23/2005,15,,40,Winter
2/24/2005,18,,30,Winter
2/25/2005,15,,30,Winter
2/26/2005,18,,29,Winter
2/27/2005,17,,32,Winter
2/28/2005,18,-11.009344,32,Winter
3/1/2005,20,,33,Winter
3/2/2005,20,,30,Winter
3/3/2005,17,,28,Winter
3/4/2005,15,,30,Winter
3/5/2005,12,,36,Winter
3/6/2005,20,0.22468853,41,Winter
3/7/2005,18,,56,Winter
3/8/2005,20,,42,Winter
3/9/2005,20,,27,Winter
3/10/2005,20,,28,Winter
3/11/2005,15,,42,Winter
3/12/2005,21,-1.4209602,38,Winter
3/13/2005,17,,42,Winter
3/14/2005,23,,39,Winter
3/15/2005,21,,36,Winter
3/16/2005,16,,39,Winter
3/17/2005,10,,39,Winter
3/18/2005,19,7.9427805,44,Winter
3/19/2005,22,,45,Winter
3/20/2005,20,,46,Winter
3/21/2005,9,,43,Winter
3/22/2005,17,,43,Winter
3/23/2005,12,,42,Winter
3/24/2005,15,-10.673166,42,Winter
3/25/2005,10,,44,Winter
3/26/2005,20,,43,Winter
3/27/2005,17,,45,Winter
3/28/2005,12,,49,Winter
3/29/2005,9,,56,Winter
3/30/2005,16,-20.325834,50,Winter
3/31/2005,14,,47,Winter
4/1/2005,12,,55,Spring
4/2/2005,14,,51,Spring
4/3/2005,18,,45,Spring
4/4/2005,9,,52,Spring
4/5/2005,15,-7.9970832,53,Spring
4/6/2005,11,,64,Spring
4/7/2005,20,,68,Spring
4/8/2005,10,,55,Spring
4/9/2005,20,,53,Spring
4/10/2005,11,,55,Spring
4/11/2005,19,10.589167,56,Spring
4/12/2005,19,,47,Spring
4/13/2005,17,,52,Spring
4/14/2005,21,,50,Spring
4/15/2005,13,,50,Spring
4/16/2005,19,,49,Spring
4/17/2005,20,-12.12575,53,Spring
4/18/2005,16,,61,Spring
4/19/2005,15,,68,Spring
4/20/2005,14,,72,Spring
4/21/2005,19,,63,Spring
4/22/2005,17,,51,Spring
4/23/2005,21,-7.4699321,59,Spring
4/24/2005,9,,45,Spring
4/25/2005,10,,52,Spring
4/26/2005,14,,55,Spring
4/27/2005,12,,62,Spring
4/28/2005,8,,56,Spring
4/29/2005,16,1.7132908,52,Spring
4/30/2005,14,,61,Spring
5/1/2005,12,,54,Spring
5/2/2005,10,,52,Spring
5/3/2005,9,,47,Spring
5/4/2005,14,,52,Spring
5/5/2005,13,1.27625,50,Spring
5/6/2005,18,,52,Spring
5/7/2005,17,,57,Spring
5/8/2005,17,,63,Spring
5/9/2005,18,,62,Spring
5/10/2005,12,,62,Spring
5/11/2005,17,-7.1592517,70,Spring
5/12/2005,17,,66,Spring
5/13/2005,13,,56,Spring
5/14/2005,18,,65,Spring
5/15/2005,11,,68,Spring
5/16/2005,15,,62,Spring
5/17/2005,17,-6.7431974,58,Spring
5/18/2005,18,,60,Spring
5/19/2005,12,,59,Spring
5/20/2005,12,,51,Spring
5/21/2005,13,,58,Spring
5/22/2005,10,,64,Spring
5/23/2005,14,-12.430697,60,Spring
5/24/2005,12,,55,Spring
5/25/2005,13,,54,Spring
5/26/2005,6,,62,Spring
5/27/2005,17,,65,Spring
5/28/2005,15,,64,Spring
5/29/2005,9,-0.85359693,65,Spring
5/30/2005,9,,63,Spring
5/31/2005,8,,66,Spring
6/1/2005,19,,65,Spring
6/2/2005,10,,62,Spring
6/3/2005,17,,62,Spring
6/4/2005,11,-20.002083,69,Spring
6/5/2005,16,,74,Spring
6/6/2005,11,,78,Spring
6/7/2005,11,,76,Spring
6/8/2005,16,,80,Spring
6/9/2005,14,,80,Spring
6/10/2005,6,2.9191666,79,Spring
6/11/2005,16,,79,Spring
6/12/2005,12,,77,Spring
6/13/2005,22,,81,Spring
6/14/2005,22,,82,Spring
6/15/2005,14,,80,Spring
6/16/2005,13,11.359917,73,Spring
6/17/2005,8,,67,Spring
6/18/2005,6,,67,Spring
6/19/2005,15,,66,Spring
6/20/2005,19,,62,Spring
6/21/2005,8,,68,Spring
6/22/2005,8,12.565858,75,Spring
6/23/2005,12,,73,Spring
6/24/2005,10,,73,Spring
6/25/2005,12,,78,Spring
6/26/2005,11,,78,Spring
6/27/2005,14,,77,Spring
6/28/2005,14,-14.323334,79,Spring
6/29/2005,11,,76,Spring
6/30/2005,10,,78,Spring
7/1/2005,15,,81,Summer
7/2/2005,18,,80,Summer
7/3/2005,22,,74,Summer
7/4/2005,15,-8.2078428,74,Summer
7/5/2005,13,,78,Summer
7/6/2005,12,,78,Summer
7/7/2005,13,,75,Summer
7/8/2005,17,,72,Summer
7/9/2005,8,,74,Summer
7/10/2005,12,-3.1593137,76,Summer
7/11/2005,18,,77,Summer
7/12/2005,15,,80,Summer
7/13/2005,12,,81,Summer
7/14/2005,10,,79,Summer
7/15/2005,6,,80,Summer
7/16/2005,16,-5.092598,78,Summer
7/17/2005,9,,82,Summer
7/18/2005,15,,83,Summer
7/19/2005,11,,82,Summer
7/20/2005,19,,82,Summer
7/21/2005,16,,80,Summer
7/22/2005,12,22.716299,82,Summer
7/23/2005,23,,76,Summer
7/24/2005,16,,73,Summer
7/25/2005,13,,80,Summer
7/26/2005,14,,84,Summer
7/27/2005,13,,85,Summer
7/28/2005,10,21.577499,74,Summer
7/29/2005,10,,73,Summer
7/30/2005,12,,76,Summer
7/31/2005,11,,74,Summer
8/1/2005,10,,77,Summer
8/2/2005,14,,81,Summer
8/3/2005,15,11.031692,82,Summer
8/4/2005,10,,84,Summer
8/5/2005,14,,85,Summer
8/6/2005,15,,79,Summer
8/7/2005,12,,78,Summer
8/8/2005,20,,79,Summer
8/9/2005,11,0.30080882,72,Summer
8/10/2005,11,,78,Summer
8/11/2005,13,,80,Summer
8/12/2005,13,,84,Summer
8/13/2005,16,,86,Summer
8/14/2005,19,,85,Summer
8/15/2005,14,21.762531,81,Summer
8/16/2005,13,,73,Summer
8/17/2005,8,,76,Summer
8/18/2005,23,,76,Summer
8/19/2005,16,,73,Summer
8/20/2005,12,,80,Summer
8/21/2005,12,0.70999998,81,Summer
8/22/2005,9,,76,Summer
8/23/2005,14,,73,Summer
8/24/2005,20,,72,Summer
8/25/2005,13,,70,Summer
8/26/2005,6,,70,Summer
8/27/2005,16,12.028027,70,Summer
8/28/2005,15,,79,Summer
8/29/2005,16,,77,Summer
8/30/2005,13,,79,Summer
8/31/2005,17,,78,Summer
9/1/2005,13,,75,Summer
